pizza_id,quantity,date,time,size,price,category
the_greek_xl,1,2015-02-03,14:06:04,XL,25.5,Classic
southw_ckn_l,1,2015-02-03,14:14:03,L,20.75,Chicken
big_meat_s,1,2015-02-03,14:14:05,S,12,Classic
cali_ckn_l,1,2015-02-03,14:25:13,L,20.75,Chicken
ital_cpcllo_m,1,2015-02-03,14:25:13,M,16,Classic
pepperoni_l,1,2015-02-03,14:25:13,L,15.25,Classic
peppr_salami_m,1,2015-02-03,14:25:13,M,16.5,Supreme
ckn_pesto_l,1,2015-02-03,14:36:36,L,20.75,Chicken
the_greek_s,1,2015-02-03,14:36:36,S,12,Classic
four_cheese_l,1,2015-02-03,15:05:28,L,17.950000762939453,Veggie
soppressata_s,1,2015-02-03,16:04:02,S,12.5,Supreme
southw_ckn_m,1,2015-02-03,16:04:02,M,16.75,Chicken
spinach_fet_l,1,2015-02-03,16:04:02,L,20.25,Veggie
cali_ckn_s,1,2015-02-03,16:11:01,S,12.75,Chicken
veggie_veg_l,1,2015-02-03,16:11:01,L,20.25,Veggie
mexicana_l,1,2015-02-03,16:11:48,L,20.25,Veggie
southw_ckn_s,1,2015-02-03,16:20:30,S,12.75,Chicken
spinach_fet_m,1,2015-02-03,16:20:30,M,16,Veggie
four_cheese_l,1,2015-02-03,16:38:16,L,17.950000762939453,Veggie
spinach_supr_s,1,2015-02-03,16:47:49,S,12.5,Supreme
thai_ckn_l,1,2015-02-03,16:47:49,L,20.75,Chicken
five_cheese_l,1,2015-02-03,16:50:44,L,18.5,Veggie
southw_ckn_s,1,2015-02-03,16:50:44,S,12.75,Chicken
cali_ckn_m,1,2015-02-03,16:51:05,M,16.75,Chicken
pepperoni_m,1,2015-02-03,16:51:05,M,12.5,Classic
southw_ckn_s,1,2015-02-03,16:51:05,S,12.75,Chicken
the_greek_m,1,2015-02-03,17:12:51,M,16,Classic
bbq_ckn_s,1,2015-02-03,17:13:15,S,12.75,Chicken
spicy_ital_l,1,2015-02-03,17:13:15,L,20.75,Supreme
spin_pesto_s,1,2015-02-03,17:13:15,S,12.5,Veggie
veggie_veg_m,1,2015-02-03,17:13:15,M,16,Veggie
big_meat_s,1,2015-02-03,17:15:18,S,12,Classic
pepperoni_m,1,2015-02-03,17:15:18,M,12.5,Classic
classic_dlx_s,1,2015-02-03,17:16:16,S,12,Classic
bbq_ckn_s,1,2015-02-03,17:17:29,S,12.75,Chicken
five_cheese_l,1,2015-02-03,17:17:29,L,18.5,Veggie
ital_cpcllo_l,1,2015-02-03,17:17:29,L,20.5,Classic
mediterraneo_s,1,2015-02-03,17:30:57,S,12,Veggie
sicilian_m,1,2015-02-03,17:31:35,M,16.25,Supreme
pep_msh_pep_s,1,2015-02-03,17:36:07,S,11,Classic
four_cheese_m,1,2015-02-03,17:36:45,M,14.75,Veggie
classic_dlx_m,1,2015-02-03,17:40:35,M,16,Classic
bbq_ckn_l,1,2015-02-03,18:01:43,L,20.75,Chicken
ital_supr_l,1,2015-02-03,18:01:43,L,20.75,Supreme
veggie_veg_l,1,2015-02-03,18:01:43,L,20.25,Veggie
the_greek_s,1,2015-02-03,18:23:13,S,12,Classic
prsc_argla_m,1,2015-02-03,18:33:46,M,16.5,Supreme
spinach_supr_s,1,2015-02-03,18:33:46,S,12.5,Supreme
peppr_salami_m,1,2015-02-03,18:46:11,M,16.5,Supreme
ital_veggie_m,1,2015-02-03,18:46:54,M,16.75,Veggie
napolitana_s,1,2015-02-03,18:46:54,S,12,Classic
pepperoni_m,1,2015-02-03,18:47:08,M,12.5,Classic
prsc_argla_m,1,2015-02-03,18:47:08,M,16.5,Supreme
spinach_fet_l,1,2015-02-03,18:47:08,L,20.25,Veggie
spicy_ital_l,1,2015-02-03,18:48:26,L,20.75,Supreme
bbq_ckn_m,1,2015-02-03,19:00:24,M,16.75,Chicken
cali_ckn_m,1,2015-02-03,19:00:24,M,16.75,Chicken
veggie_veg_l,1,2015-02-03,19:00:24,L,20.25,Veggie
ital_veggie_m,1,2015-02-03,19:20:46,M,16.75,Veggie
pep_msh_pep_m,1,2015-02-03,19:20:46,M,14.5,Classic
soppressata_m,1,2015-02-03,19:20:46,M,16.5,Supreme
spinach_supr_s,1,2015-02-03,19:20:46,S,12.5,Supreme
calabrese_m,1,2015-02-03,19:51:00,M,16.25,Supreme
cali_ckn_m,1,2015-02-03,19:51:00,M,16.75,Chicken
mexicana_l,1,2015-02-03,19:51:00,L,20.25,Veggie
spinach_supr_l,1,2015-02-03,19:51:00,L,20.75,Supreme
brie_carre_s,1,2015-02-03,19:54:31,S,23.649999618530273,Supreme
five_cheese_l,1,2015-02-03,19:54:31,L,18.5,Veggie
four_cheese_l,1,2015-02-03,19:54:31,L,17.950000762939453,Veggie
sicilian_s,1,2015-02-03,19:54:31,S,12.25,Supreme
four_cheese_l,2,2015-02-03,20:42:43,L,17.950000762939453,Veggie
pepperoni_l,1,2015-02-03,20:42:43,L,15.25,Classic
four_cheese_l,2,2015-02-03,20:46:45,L,17.950000762939453,Veggie
ital_veggie_m,1,2015-02-03,20:46:45,M,16.75,Veggie
ckn_pesto_l,1,2015-02-03,20:59:30,L,20.75,Chicken
ital_cpcllo_m,1,2015-02-03,20:59:30,M,16,Classic
pep_msh_pep_m,1,2015-02-03,21:05:04,M,14.5,Classic
soppressata_l,1,2015-02-03,21:05:04,L,20.75,Supreme
veggie_veg_m,1,2015-02-03,21:05:04,M,16,Veggie
four_cheese_l,1,2015-02-03,21:11:26,L,17.950000762939453,Veggie
the_greek_xl,1,2015-02-03,21:11:26,XL,25.5,Classic
pepperoni_l,1,2015-02-04,11:19:17,L,15.25,Classic
spicy_ital_m,1,2015-02-04,11:19:17,M,16.5,Supreme
ital_supr_m,1,2015-02-04,11:41:34,M,16.5,Supreme
southw_ckn_s,1,2015-02-04,11:41:34,S,12.75,Chicken
spicy_ital_s,1,2015-02-04,11:41:34,S,12.5,Supreme
ital_cpcllo_s,1,2015-02-04,11:45:09,S,12,Classic
spicy_ital_l,1,2015-02-04,11:45:09,L,20.75,Supreme
ckn_pesto_s,1,2015-02-04,11:49:00,S,12.75,Chicken
spinach_supr_s,1,2015-02-04,11:49:00,S,12.5,Supreme
ital_cpcllo_m,1,2015-02-04,11:56:32,M,16,Classic
big_meat_s,1,2015-02-04,12:25:02,S,12,Classic
bbq_ckn_s,1,2015-02-04,12:26:39,S,12.75,Chicken
ckn_alfredo_m,1,2015-02-04,12:26:39,M,16.75,Chicken
mediterraneo_s,1,2015-02-04,12:26:39,S,12,Veggie
mexicana_l,1,2015-02-04,12:26:39,L,20.25,Veggie
ital_supr_s,1,2015-02-04,12:27:21,S,12.5,Supreme
sicilian_s,1,2015-02-04,12:27:21,S,12.25,Supreme
veggie_veg_l,1,2015-02-04,12:27:21,L,20.25,Veggie
hawaiian_l,1,2015-02-04,12:44:20,L,16.5,Classic
hawaiian_s,1,2015-02-04,12:44:20,S,10.5,Classic
spicy_ital_l,1,2015-02-04,12:47:00,L,20.75,Supreme
big_meat_s,1,2015-02-04,12:49:48,S,12,Classic
brie_carre_s,1,2015-02-04,12:49:48,S,23.649999618530273,Supreme
pepperoni_m,1,2015-02-04,12:58:32,M,12.5,Classic
pepperoni_s,1,2015-02-10,16:43:55,S,9.75,Classic
spicy_ital_l,1,2015-02-10,16:49:23,L,20.75,Supreme
bbq_ckn_l,2,2015-02-10,16:49:38,L,20.75,Chicken
brie_carre_s,1,2015-02-10,16:49:38,S,23.649999618530273,Supreme
pep_msh_pep_s,1,2015-02-10,16:49:38,S,11,Classic
cali_ckn_s,1,2015-02-10,16:54:05,S,12.75,Chicken
four_cheese_m,1,2015-02-10,17:02:57,M,14.75,Veggie
pepperoni_s,1,2015-02-10,17:02:57,S,9.75,Classic
big_meat_s,1,2015-02-10,17:10:46,S,12,Classic
five_cheese_l,1,2015-02-10,17:10:46,L,18.5,Veggie
mexicana_l,1,2015-02-10,17:10:46,L,20.25,Veggie
ckn_pesto_l,1,2015-02-10,17:19:06,L,20.75,Chicken
four_cheese_l,1,2015-02-10,17:20:30,L,17.950000762939453,Veggie
spin_pesto_l,1,2015-02-10,17:20:30,L,20.75,Veggie
spinach_supr_s,1,2015-02-10,17:20:30,S,12.5,Supreme
thai_ckn_s,1,2015-02-10,17:20:30,S,12.75,Chicken
pep_msh_pep_m,1,2015-02-10,17:26:11,M,14.5,Classic
veggie_veg_s,1,2015-02-10,17:51:44,S,12,Veggie
ital_cpcllo_m,1,2015-02-10,17:55:50,M,16,Classic
spicy_ital_s,1,2015-02-10,17:55:50,S,12.5,Supreme
pepperoni_m,1,2015-02-10,17:58:53,M,12.5,Classic
southw_ckn_l,1,2015-02-10,17:58:53,L,20.75,Chicken
classic_dlx_s,1,2015-02-10,18:09:01,S,12,Classic
mediterraneo_s,1,2015-02-10,18:09:01,S,12,Veggie
veggie_veg_l,1,2015-02-10,18:09:01,L,20.25,Veggie
green_garden_m,1,2015-02-10,18:51:01,M,16,Veggie
ital_supr_l,1,2015-02-10,19:00:37,L,20.75,Supreme
thai_ckn_s,1,2015-02-10,19:00:37,S,12.75,Chicken
mexicana_l,1,2015-02-10,19:07:28,L,20.25,Veggie
peppr_salami_m,1,2015-02-10,19:07:28,M,16.5,Supreme
spinach_fet_m,1,2015-02-10,19:07:28,M,16,Veggie
the_greek_s,1,2015-02-10,19:07:28,S,12,Classic
green_garden_s,1,2015-02-10,19:19:00,S,12,Veggie
ital_cpcllo_l,1,2015-02-10,19:19:00,L,20.5,Classic
pep_msh_pep_l,1,2015-02-10,19:19:00,L,17.5,Classic
pepperoni_m,1,2015-02-10,19:19:00,M,12.5,Classic
napolitana_l,1,2015-02-10,20:01:34,L,20.5,Classic
four_cheese_l,1,2015-02-10,20:09:17,L,17.950000762939453,Veggie
pepperoni_l,1,2015-02-10,20:09:17,L,15.25,Classic
southw_ckn_l,1,2015-02-10,20:09:17,L,20.75,Chicken
veggie_veg_s,1,2015-02-10,20:09:17,S,12,Veggie
ckn_pesto_s,1,2015-02-10,20:12:30,S,12.75,Chicken
soppressata_s,1,2015-02-10,20:12:30,S,12.5,Supreme
napolitana_s,1,2015-02-10,20:13:13,S,12,Classic
classic_dlx_s,1,2015-02-10,20:14:23,S,12,Classic
bbq_ckn_l,1,2015-02-10,20:18:10,L,20.75,Chicken
bbq_ckn_m,1,2015-02-10,20:18:10,M,16.75,Chicken
ital_cpcllo_m,1,2015-02-10,20:20:20,M,16,Classic
sicilian_l,1,2015-02-10,20:20:20,L,20.25,Supreme
ital_veggie_m,1,2015-02-10,20:20:24,M,16.75,Veggie
brie_carre_s,1,2015-02-10,20:33:37,S,23.649999618530273,Supreme
sicilian_m,1,2015-02-10,20:33:37,M,16.25,Supreme
ital_supr_s,1,2015-02-10,21:11:59,S,12.5,Supreme
veggie_veg_m,1,2015-02-10,21:35:04,M,16,Veggie
spin_pesto_s,1,2015-02-11,11:44:12,S,12.5,Veggie
ital_cpcllo_l,1,2015-02-11,11:44:58,L,20.5,Classic
four_cheese_l,1,2015-02-11,11:46:05,L,17.950000762939453,Veggie
pepperoni_m,1,2015-02-11,11:46:05,M,12.5,Classic
big_meat_s,1,2015-02-11,11:48:07,S,12,Classic
cali_ckn_m,1,2015-02-11,11:48:07,M,16.75,Chicken
cali_ckn_s,1,2015-02-11,11:48:07,S,12.75,Chicken
classic_dlx_s,1,2015-02-11,11:48:07,S,12,Classic
four_cheese_l,1,2015-02-11,11:48:07,L,17.950000762939453,Veggie
four_cheese_m,1,2015-02-11,11:48:07,M,14.75,Veggie
hawaiian_s,2,2015-02-11,11:48:07,S,10.5,Classic
southw_ckn_m,1,2015-02-11,11:48:07,M,16.75,Chicken
classic_dlx_l,1,2015-02-11,11:53:20,L,20.5,Classic
spinach_supr_l,1,2015-02-11,12:00:54,L,20.75,Supreme
ckn_alfredo_m,1,2015-02-11,12:02:54,M,16.75,Chicken
peppr_salami_s,1,2015-02-11,12:08:37,S,12.5,Supreme
four_cheese_l,1,2015-02-11,12:11:27,L,17.950000762939453,Veggie
hawaiian_s,1,2015-02-11,12:11:27,S,10.5,Classic
ckn_alfredo_s,1,2015-02-11,12:20:06,S,12.75,Chicken
thai_ckn_s,1,2015-02-11,12:20:06,S,12.75,Chicken
pepperoni_l,1,2015-02-11,12:27:39,L,15.25,Classic
southw_ckn_l,1,2015-02-11,12:27:39,L,20.75,Chicken
bbq_ckn_m,2,2015-02-11,12:35:27,M,16.75,Chicken
classic_dlx_l,1,2015-02-11,12:35:27,L,20.5,Classic
classic_dlx_s,1,2015-02-11,12:35:27,S,12,Classic
the_greek_m,1,2015-02-11,12:35:27,M,16,Classic
veggie_veg_l,1,2015-02-11,12:35:27,L,20.25,Veggie
pepperoni_s,1,2015-02-11,12:42:27,S,9.75,Classic
classic_dlx_l,1,2015-02-11,12:54:36,L,20.5,Classic
spinach_supr_l,1,2015-02-11,12:54:36,L,20.75,Supreme
prsc_argla_s,1,2015-02-11,12:55:29,S,12.5,Supreme
pepperoni_s,1,2015-02-11,12:56:55,S,9.75,Classic
mexicana_l,1,2015-02-11,13:14:20,L,20.25,Veggie
five_cheese_l,1,2015-02-11,13:22:08,L,18.5,Veggie
ital_supr_m,1,2015-02-11,13:22:08,M,16.5,Supreme
mexicana_l,1,2015-02-11,13:22:08,L,20.25,Veggie
pepperoni_m,1,2015-02-11,13:22:08,M,12.5,Classic
cali_ckn_m,1,2015-02-11,13:30:45,M,16.75,Chicken
ckn_alfredo_l,1,2015-02-11,13:30:45,L,20.75,Chicken
spicy_ital_l,1,2015-02-11,13:30:45,L,20.75,Supreme
spinach_fet_m,1,2015-02-11,13:30:45,M,16,Veggie
the_greek_xl,1,2015-02-11,13:34:18,XL,25.5,Classic
bbq_ckn_m,1,2015-02-11,13:43:20,M,16.75,Chicken
ital_supr_m,1,2015-02-11,13:43:20,M,16.5,Supreme
peppr_salami_l,1,2015-02-11,13:43:20,L,20.75,Supreme
thai_ckn_l,1,2015-02-11,13:43:20,L,20.75,Chicken
classic_dlx_m,1,2015-02-11,13:52:56,M,16,Classic
ckn_pesto_m,1,2015-02-11,13:58:36,M,16.75,Chicken
five_cheese_l,1,2015-02-11,14:00:00,L,18.5,Veggie
hawaiian_l,1,2015-02-11,14:00:00,L,16.5,Classic
pep_msh_pep_m,1,2015-02-11,14:00:00,M,14.5,Classic
soppressata_s,1,2015-02-11,14:00:00,S,12.5,Supreme
southw_ckn_l,1,2015-02-11,14:00:00,L,20.75,Chicken
thai_ckn_l,1,2015-02-11,14:00:00,L,20.75,Chicken
bbq_ckn_s,1,2015-02-11,14:20:32,S,12.75,Chicken
big_meat_s,1,2015-02-11,14:40:54,S,12,Classic
ckn_pesto_l,1,2015-02-11,14:40:54,L,20.75,Chicken
cali_ckn_l,1,2015-02-11,14:41:21,L,20.75,Chicken
hawaiian_m,1,2015-02-11,14:50:55,M,13.25,Classic
four_cheese_l,1,2015-02-11,15:02:30,L,17.950000762939453,Veggie
four_cheese_m,1,2015-02-11,15:02:30,M,14.75,Veggie
ital_veggie_m,1,2015-02-11,15:02:30,M,16.75,Veggie
calabrese_m,1,2015-02-11,15:12:46,M,16.25,Supreme
four_cheese_l,1,2015-02-11,15:12:46,L,17.950000762939453,Veggie
mexicana_m,1,2015-02-11,15:12:46,M,16,Veggie
pepperoni_l,1,2015-02-11,15:12:46,L,15.25,Classic
classic_dlx_s,1,2015-02-11,15:23:21,S,12,Classic
spicy_ital_l,1,2015-02-11,16:34:30,L,20.75,Supreme
five_cheese_l,1,2015-02-11,17:00:13,L,18.5,Veggie
southw_ckn_l,1,2015-02-11,17:00:41,L,20.75,Chicken
classic_dlx_m,1,2015-02-11,17:08:01,M,16,Classic
five_cheese_l,1,2015-02-11,17:08:01,L,18.5,Veggie
ital_veggie_l,1,2015-02-11,17:08:01,L,21,Veggie
sicilian_s,1,2015-02-11,17:08:24,S,12.25,Supreme
veggie_veg_m,1,2015-02-11,17:08:24,M,16,Veggie
pepperoni_s,1,2015-02-11,17:12:25,S,9.75,Classic
prsc_argla_s,1,2015-02-11,17:12:25,S,12.5,Supreme
ital_supr_m,1,2015-02-11,17:22:02,M,16.5,Supreme
mediterraneo_m,1,2015-02-11,17:22:02,M,16,Veggie
ckn_pesto_s,1,2015-02-11,17:44:46,S,12.75,Chicken
classic_dlx_s,1,2015-02-11,17:44:46,S,12,Classic
four_cheese_m,1,2015-02-11,17:44:46,M,14.75,Veggie
pepperoni_s,1,2015-02-11,17:44:46,S,9.75,Classic
ckn_pesto_l,1,2015-02-11,17:47:02,L,20.75,Chicken
green_garden_s,1,2015-02-11,17:47:02,S,12,Veggie
hawaiian_l,1,2015-02-11,17:47:02,L,16.5,Classic
sicilian_s,1,2015-02-11,17:47:02,S,12.25,Supreme
green_garden_s,1,2015-02-11,17:47:30,S,12,Veggie
hawaiian_s,1,2015-02-11,17:47:30,S,10.5,Classic
ital_supr_m,1,2015-02-11,17:49:56,M,16.5,Supreme
calabrese_l,1,2015-02-11,17:53:00,L,20.25,Supreme
hawaiian_l,1,2015-02-11,18:00:12,L,16.5,Classic
mexicana_l,1,2015-02-11,18:00:12,L,20.25,Veggie
pepperoni_m,1,2015-02-11,18:00:12,M,12.5,Classic
big_meat_s,1,2015-02-11,18:02:54,S,12,Classic
hawaiian_s,1,2015-02-11,18:02:54,S,10.5,Classic
mexicana_l,1,2015-02-11,18:02:54,L,20.25,Veggie
sicilian_s,1,2015-02-11,18:02:54,S,12.25,Supreme
sicilian_m,1,2015-02-11,18:21:25,M,16.25,Supreme
hawaiian_s,1,2015-02-11,18:25:46,S,10.5,Classic
southw_ckn_l,1,2015-02-11,18:25:46,L,20.75,Chicken
ckn_alfredo_m,1,2015-02-11,18:46:12,M,16.75,Chicken
pep_msh_pep_l,1,2015-02-11,18:46:12,L,17.5,Classic
sicilian_l,1,2015-02-11,18:46:12,L,20.25,Supreme
veggie_veg_l,1,2015-02-11,18:46:12,L,20.25,Veggie
cali_ckn_s,1,2015-02-11,18:50:33,S,12.75,Chicken
green_garden_m,1,2015-02-11,18:50:33,M,16,Veggie
spin_pesto_m,1,2015-02-11,18:56:35,M,16.5,Veggie
calabrese_m,1,2015-02-11,19:02:19,M,16.25,Supreme
peppr_salami_s,1,2015-02-11,19:02:19,S,12.5,Supreme
spinach_fet_m,1,2015-02-11,19:02:19,M,16,Veggie
spinach_supr_s,1,2015-02-11,19:02:19,S,12.5,Supreme
pepperoni_l,1,2015-02-11,19:04:08,L,15.25,Classic
spicy_ital_m,1,2015-02-11,19:04:08,M,16.5,Supreme
ital_veggie_s,1,2015-02-11,19:06:07,S,12.75,Veggie
pepperoni_s,1,2015-02-11,19:11:58,S,9.75,Classic
prsc_argla_l,1,2015-02-27,12:09:41,L,20.75,Supreme
cali_ckn_l,1,2015-02-27,12:28:49,L,20.75,Chicken
ckn_alfredo_l,1,2015-02-27,12:29:39,L,20.75,Chicken
ital_supr_m,1,2015-02-27,12:29:39,M,16.5,Supreme
pep_msh_pep_m,1,2015-02-27,12:33:50,M,14.5,Classic
the_greek_l,1,2015-02-27,12:33:50,L,20.5,Classic
spin_pesto_m,1,2015-02-27,12:38:54,M,16.5,Veggie
bbq_ckn_l,1,2015-02-27,12:40:41,L,20.75,Chicken
five_cheese_l,1,2015-02-27,12:40:41,L,18.5,Veggie
hawaiian_m,1,2015-02-27,12:40:41,M,13.25,Classic
pepperoni_m,1,2015-02-27,12:40:41,M,12.5,Classic
peppr_salami_l,1,2015-02-27,12:40:41,L,20.75,Supreme
ckn_pesto_l,1,2015-02-27,12:54:17,L,20.75,Chicken
classic_dlx_s,1,2015-02-27,12:54:17,S,12,Classic
four_cheese_m,1,2015-02-27,12:54:17,M,14.75,Veggie
peppr_salami_s,1,2015-02-27,12:54:17,S,12.5,Supreme
pep_msh_pep_s,1,2015-02-27,12:56:47,S,11,Classic
ital_supr_m,1,2015-02-27,13:02:11,M,16.5,Supreme
mediterraneo_m,1,2015-02-27,13:02:11,M,16,Veggie
napolitana_s,1,2015-02-27,13:02:11,S,12,Classic
spin_pesto_l,1,2015-02-27,13:02:11,L,20.75,Veggie
ital_veggie_m,1,2015-02-27,13:02:43,M,16.75,Veggie
cali_ckn_m,1,2015-02-27,13:05:16,M,16.75,Chicken
four_cheese_m,1,2015-02-27,13:05:16,M,14.75,Veggie
ital_veggie_l,1,2015-02-27,13:05:16,L,21,Veggie
sicilian_s,1,2015-02-27,13:05:16,S,12.25,Supreme
southw_ckn_l,1,2015-02-27,13:05:16,L,20.75,Chicken
four_cheese_l,1,2015-02-27,13:07:39,L,17.950000762939453,Veggie
hawaiian_s,1,2015-02-27,13:07:39,S,10.5,Classic
prsc_argla_s,1,2015-02-27,13:07:39,S,12.5,Supreme
cali_ckn_l,1,2015-02-27,13:36:13,L,20.75,Chicken
ckn_alfredo_m,1,2015-02-27,13:36:13,M,16.75,Chicken
pepperoni_l,1,2015-02-27,13:36:13,L,15.25,Classic
sicilian_s,1,2015-02-27,13:36:13,S,12.25,Supreme
four_cheese_l,1,2015-02-27,13:37:23,L,17.950000762939453,Veggie
sicilian_m,1,2015-02-27,13:57:48,M,16.25,Supreme
southw_ckn_m,1,2015-02-27,13:57:48,M,16.75,Chicken
pepperoni_s,1,2015-02-27,14:03:49,S,9.75,Classic
big_meat_s,1,2015-02-27,14:09:03,S,12,Classic
ital_cpcllo_s,1,2015-02-27,14:09:03,S,12,Classic
ital_veggie_s,1,2015-02-27,14:09:03,S,12.75,Veggie
pep_msh_pep_l,1,2015-02-27,14:09:03,L,17.5,Classic
sicilian_m,1,2015-02-27,14:09:03,M,16.25,Supreme
soppressata_s,1,2015-02-27,14:09:03,S,12.5,Supreme
spin_pesto_l,1,2015-02-27,14:09:03,L,20.75,Veggie
spinach_supr_m,1,2015-02-27,14:09:03,M,16.5,Supreme
hawaiian_l,1,2015-02-27,14:14:57,L,16.5,Classic
ital_supr_m,1,2015-02-27,14:14:57,M,16.5,Supreme
thai_ckn_l,1,2015-02-27,14:14:57,L,20.75,Chicken
veggie_veg_m,1,2015-02-27,14:14:57,M,16,Veggie
ital_cpcllo_l,1,2015-02-27,14:26:06,L,20.5,Classic
mediterraneo_s,1,2015-02-27,15:27:21,S,12,Veggie
spicy_ital_l,1,2015-02-27,15:27:21,L,20.75,Supreme
cali_ckn_s,1,2015-02-27,15:54:13,S,12.75,Chicken
pepperoni_m,1,2015-02-27,15:54:13,M,12.5,Classic
five_cheese_l,1,2015-02-27,16:08:31,L,18.5,Veggie
thai_ckn_l,1,2015-02-27,16:08:31,L,20.75,Chicken
spin_pesto_s,1,2015-02-27,16:13:37,S,12.5,Veggie
spinach_supr_m,1,2015-02-27,16:13:37,M,16.5,Supreme
mediterraneo_l,1,2015-02-27,16:25:27,L,20.25,Veggie
pepperoni_s,1,2015-02-27,16:25:27,S,9.75,Classic
veggie_veg_s,1,2015-02-27,16:25:27,S,12,Veggie
cali_ckn_s,1,2015-02-27,16:27:45,S,12.75,Chicken
pep_msh_pep_l,1,2015-02-27,16:27:45,L,17.5,Classic
pepperoni_s,1,2015-02-27,16:27:45,S,9.75,Classic
green_garden_s,1,2015-02-27,16:35:16,S,12,Veggie
pepperoni_l,1,2015-02-27,16:35:16,L,15.25,Classic
spicy_ital_l,1,2015-02-27,16:35:16,L,20.75,Supreme
four_cheese_l,1,2015-02-27,16:37:35,L,17.950000762939453,Veggie
veggie_veg_m,1,2015-02-27,16:37:35,M,16,Veggie
classic_dlx_s,1,2015-02-27,16:45:33,S,12,Classic
pepperoni_s,1,2015-02-27,16:45:33,S,9.75,Classic
spicy_ital_m,1,2015-02-27,16:55:04,M,16.5,Supreme
napolitana_m,1,2015-02-27,17:09:56,M,16,Classic
southw_ckn_l,1,2015-02-27,17:09:56,L,20.75,Chicken
spinach_fet_m,1,2015-02-27,17:09:56,M,16,Veggie
spinach_fet_s,1,2015-02-27,17:09:56,S,12,Veggie
pep_msh_pep_l,1,2015-02-27,17:15:48,L,17.5,Classic
southw_ckn_l,1,2015-02-27,17:15:48,L,20.75,Chicken
mediterraneo_s,1,2015-02-27,17:18:29,S,12,Veggie
ital_veggie_l,1,2015-02-27,17:19:07,L,21,Veggie
ckn_alfredo_m,1,2015-02-27,17:38:36,M,16.75,Chicken
ital_supr_l,1,2015-02-27,17:38:36,L,20.75,Supreme
prsc_argla_s,1,2015-02-27,17:38:36,S,12.5,Supreme
sicilian_l,1,2015-02-27,17:38:36,L,20.25,Supreme
classic_dlx_s,1,2015-02-27,17:38:46,S,12,Classic
peppr_salami_l,1,2015-02-27,17:48:37,L,20.75,Supreme
southw_ckn_l,1,2015-02-27,17:48:37,L,20.75,Chicken
big_meat_s,1,2015-02-27,17:50:49,S,12,Classic
pepperoni_m,1,2015-02-27,17:50:49,M,12.5,Classic
sicilian_s,1,2015-02-27,17:50:49,S,12.25,Supreme
bbq_ckn_l,1,2015-02-27,17:57:03,L,20.75,Chicken
cali_ckn_l,2,2015-02-27,17:57:03,L,20.75,Chicken
soppressata_s,1,2015-02-27,17:57:03,S,12.5,Supreme
big_meat_s,1,2015-02-27,18:08:58,S,12,Classic
mediterraneo_m,1,2015-02-27,18:08:58,M,16,Veggie
the_greek_l,1,2015-02-27,18:08:58,L,20.5,Classic
spinach_supr_l,1,2015-02-27,18:09:37,L,20.75,Supreme
veggie_veg_m,1,2015-02-27,18:09:37,M,16,Veggie
hawaiian_s,1,2015-02-27,18:14:22,S,10.5,Classic
pepperoni_s,1,2015-02-27,18:14:22,S,9.75,Classic
spicy_ital_l,1,2015-02-27,18:14:22,L,20.75,Supreme
thai_ckn_s,1,2015-02-27,18:14:22,S,12.75,Chicken
big_meat_s,1,2015-02-27,18:30:33,S,12,Classic
mediterraneo_s,1,2015-02-27,18:30:33,S,12,Veggie
prsc_argla_l,1,2015-02-27,18:30:33,L,20.75,Supreme
thai_ckn_m,1,2015-02-27,18:30:33,M,16.75,Chicken
napolitana_l,1,2015-02-27,18:43:12,L,20.5,Classic
pepperoni_m,2,2015-02-27,18:43:12,M,12.5,Classic
peppr_salami_l,1,2015-02-27,18:43:12,L,20.75,Supreme
bbq_ckn_m,1,2015-02-27,18:45:28,M,16.75,Chicken
cali_ckn_l,1,2015-02-27,18:45:28,L,20.75,Chicken
sicilian_s,1,2015-02-27,18:45:28,S,12.25,Supreme
classic_dlx_l,1,2015-02-27,18:46:17,L,20.5,Classic
pepperoni_l,1,2015-02-27,18:46:17,L,15.25,Classic
classic_dlx_m,1,2015-02-27,18:47:21,M,16,Classic
ital_cpcllo_l,1,2015-02-27,18:47:21,L,20.5,Classic
thai_ckn_l,1,2015-02-27,18:47:21,L,20.75,Chicken
thai_ckn_l,1,2015-02-27,18:48:01,L,20.75,Chicken
big_meat_s,1,2015-02-27,18:57:55,S,12,Classic
calabrese_l,1,2015-02-27,18:57:55,L,20.25,Supreme
four_cheese_l,1,2015-02-27,18:57:55,L,17.950000762939453,Veggie
spicy_ital_l,1,2015-02-27,18:57:55,L,20.75,Supreme
bbq_ckn_m,1,2015-02-27,19:06:41,M,16.75,Chicken
green_garden_s,1,2015-02-27,19:06:41,S,12,Veggie
pepperoni_m,1,2015-02-27,19:06:41,M,12.5,Classic
bbq_ckn_m,1,2015-02-27,19:09:27,M,16.75,Chicken
southw_ckn_l,1,2015-02-27,19:09:27,L,20.75,Chicken
green_garden_l,1,2015-02-27,19:09:52,L,20.25,Veggie
peppr_salami_m,1,2015-02-27,19:09:52,M,16.5,Supreme
green_garden_l,1,2015-02-27,19:11:01,L,20.25,Veggie
peppr_salami_l,1,2015-02-27,19:11:01,L,20.75,Supreme
cali_ckn_l,1,2015-02-27,19:11:44,L,20.75,Chicken
ital_cpcllo_l,1,2015-02-27,19:11:44,L,20.5,Classic
